author_name_x,possibly_sensitive_x,referenced_tweets_x,mentions_x,id,author_verified_x,author_username_x,author_profile_image_x,author_id_x,conversation_id_x,retweet_count_x,created_at_x,tmpid_x,reply_count_x,text_x,like_count_x,quote_count_x,urls_x,reply_settings_x,text_clean_x,lang_x,author_followers_x,hashtags_x,source_x,context_entities_x,Effectiveness_of_GLP1_Agonists,Personal_Experiences_and_Side_Effects,Perceptions_of_Weight_Loss,Food_Industry_Perceptions,Addiction_and_Cravings,Weight_Loss_Journey,Marketing_and_Product_Ideas,Mood_and_Energy,Scientific_Information,Societal_Issues,author_name_y,possibly_sensitive_y,referenced_tweets_y,mentions_y,author_verified_y,author_username_y,author_profile_image_y,author_id_y,conversation_id_y,retweet_count_y,created_at_y,tmpid_y,reply_count_y,text_y,like_count_y,quote_count_y,urls_y,reply_settings_y,text_clean_y,lang_y,author_followers_y,hashtags_y,source_y,context_entities_y
king,False,[],[],1945766938329661570,False,234kingAJ,https://pbs.twimg.com/profile_images/1922704130654576640/Vvnj05Fy_normal.jpg,1448208819788595204,1945766938329661570,0,2025-07-17 08:46:03+00:00,11,0,"just dropped 24k gold labubu ice cream on her after her ozempic
and topped off the wallet with $STAND
BRYt1CnDkbrRNtWuBsciA9dvvZApQbwQubcfMZCpyPrb
check the chain. I don’t miss.",7,0,[],everyone,just dropped 24k gold labubu ice cream on her after her ozempic and topped off the wallet with $STAND BRYt1CnDkbrRNtWuBsciA9dvvZApQbwQubcfMZCpyPrb check the chain. I dont miss.,en,171,[],,[],False,False,False,False,False,False,False,False,False,False,king,False,[],[],False,234kingAJ,https://pbs.twimg.com/profile_images/1922704130654576640/Vvnj05Fy_normal.jpg,1448208819788595204,1945766938329661570,0,2025-07-17 08:46:03+00:00,11,0,"just dropped 24k gold labubu ice cream on her after her ozempic
and topped off the wallet with $STAND
BRYt1CnDkbrRNtWuBsciA9dvvZApQbwQubcfMZCpyPrb
check the chain. I don’t miss.",7,0,[],everyone,just dropped 24k gold labubu ice cream on her after her ozempic and topped off the wallet with $STAND BRYt1CnDkbrRNtWuBsciA9dvvZApQbwQubcfMZCpyPrb check the chain. I dont miss.,en,171,[],,[]
𝕊𝕒𝕞𝕞𝕪 🌐,False,[],[],1945765368141676752,False,S_ammi_5,https://pbs.twimg.com/profile_images/1899145483051778048/gjQbCcKc_normal.jpg,1899145027592335360,1945765368141676752,0,2025-07-17 08:39:48+00:00,12,0,getting my gf a dubai chocolate 24k gold labubu matcha moonbeam ice cream after her weekly ozempic injection https://t.co/GdY6Ps78hp,1,0,['https://x.com/S_ammi_5/status/1945765368141676752/photo/1'],everyone,getting my gf a dubai chocolate 24k gold labubu matcha moonbeam ice cream after her weekly ozempic injection,en,7,[],,"['Food & Beverage Business', 'Tea', 'Matcha']",False,False,False,False,False,False,False,False,False,False,𝕊𝕒𝕞𝕞𝕪 🌐,False,[],[],False,S_ammi_5,https://pbs.twimg.com/profile_images/1899145483051778048/gjQbCcKc_normal.jpg,1899145027592335360,1945765368141676752,0,2025-07-17 08:39:48+00:00,12,0,getting my gf a dubai chocolate 24k gold labubu matcha moonbeam ice cream after her weekly ozempic injection https://t.co/GdY6Ps78hp,1,0,['https://x.com/S_ammi_5/status/1945765368141676752/photo/1'],everyone,getting my gf a dubai chocolate 24k gold labubu matcha moonbeam ice cream after her weekly ozempic injection,en,7,[],,"['Food & Beverage Business', 'Tea', 'Matcha']"
Molly,False,[],[],1945725795290259621,False,musicluvr1O,https://pbs.twimg.com/profile_images/1825410772148600832/y88Fh02O_normal.jpg,14202304,1945725795290259621,0,2025-07-17 06:02:34+00:00,13,1,"I took my first dose of Zepbound this morning and I’m laying in bed not feeling hungry, not thinking about what’s in the kitchen that I want to eat. Is this how normal people feel all the time?? I literally had dinner, one scoop of ice cream and I haven’t eaten since.",1,0,[],everyone,I took my first dose of Zepbound this morning and Im laying in bed not feeling hungry not thinking about whats in the kitchen that I want to eat. Is this how normal people feel all the time?? I literally had dinner one scoop of ice cream and I havent eaten since.,en,997,[],,"['Food & Beverage Business', 'Food', 'Food experience']",True,False,False,False,False,False,False,False,False,False,Molly,False,[],[],False,musicluvr1O,https://pbs.twimg.com/profile_images/1825410772148600832/y88Fh02O_normal.jpg,14202304,1945725795290259621,0,2025-07-17 06:02:34+00:00,13,1,"I took my first dose of Zepbound this morning and I’m laying in bed not feeling hungry, not thinking about what’s in the kitchen that I want to eat. Is this how normal people feel all the time?? I literally had dinner, one scoop of ice cream and I haven’t eaten since.",1,0,[],everyone,I took my first dose of Zepbound this morning and Im laying in bed not feeling hungry not thinking about whats in the kitchen that I want to eat. Is this how normal people feel all the time?? I literally had dinner one scoop of ice cream and I havent eaten since.,en,997,[],,"['Food & Beverage Business', 'Food', 'Food experience']"
Hugh Sullivan,False,[],['statnews'],1945680607448547397,False,hughdsullivan,https://pbs.twimg.com/profile_images/958446178235908096/kOpCRKkd_normal.jpg,4539949514,1945680607448547397,0,2025-07-17 03:03:00+00:00,14,0,"Ozempic for #addiction: How an elite rehab center is using GLP-1s to 'obliterate' all kinds of cravings via @statnews #GLP1s #weightloss 

https://t.co/2SBkCFbFbd",0,0,['https://monkeylink.co/9697ea'],everyone,Ozempic for How an elite rehab center is using GLP-1s to obliterate all kinds of cravings via @statnews,en,4676,"['addiction', 'GLP1s', 'weightloss']",,"['Sports & Fitness Business', 'Fitness']",False,False,False,False,False,False,False,False,False,False,Hugh Sullivan,False,[],['statnews'],False,hughdsullivan,https://pbs.twimg.com/profile_images/958446178235908096/kOpCRKkd_normal.jpg,4539949514,1945680607448547397,0,2025-07-17 03:03:00+00:00,14,0,"Ozempic for #addiction: How an elite rehab center is using GLP-1s to 'obliterate' all kinds of cravings via @statnews #GLP1s #weightloss 

https://t.co/2SBkCFbFbd",0,0,['https://monkeylink.co/9697ea'],everyone,Ozempic for How an elite rehab center is using GLP-1s to obliterate all kinds of cravings via @statnews,en,4676,"['addiction', 'GLP1s', 'weightloss']",,"['Sports & Fitness Business', 'Fitness']"
hot grl nina ❤️‍🔥,False,[],[],1945656072762781899,False,babyneens_,https://pbs.twimg.com/profile_images/1936882814147874816/5RtWgi1V_normal.jpg,3220793438,1945656072762781899,0,2025-07-17 01:25:30+00:00,15,0,"I’m tired of being hungry all the time, give me that ozempic😭😂",0,0,[],everyone,Im tired of being hungry all the time give me that ozempic,en,500,[],,[],False,False,False,False,True,False,False,False,False,False,hot grl nina ❤️‍🔥,False,[],[],False,babyneens_,https://pbs.twimg.com/profile_images/1936882814147874816/5RtWgi1V_normal.jpg,3220793438,1945656072762781899,0,2025-07-17 01:25:30+00:00,15,0,"I’m tired of being hungry all the time, give me that ozempic😭😂",0,0,[],everyone,Im tired of being hungry all the time give me that ozempic,en,500,[],,[]
Danny Le,False,[],[],1945653744911180161,False,le_danny1,https://pbs.twimg.com/profile_images/1864348221910212608/7JU69klr_normal.jpg,400816891,1945653744911180161,0,2025-07-17 01:16:15+00:00,16,1,"If you need a drug to stop your hunger…
your body isn’t broken.
Your system is screaming — and Ozempic just turned off the volume. 🧵👇",0,0,[],everyone,If you need a drug to stop your hunger. your body isnt broken. Your system is screaming — and Ozempic just turned off the volume.,en,131,[],,[],True,False,False,False,True,False,False,False,False,False,Danny Le,False,[],[],False,le_danny1,https://pbs.twimg.com/profile_images/1864348221910212608/7JU69klr_normal.jpg,400816891,1945653744911180161,0,2025-07-17 01:16:15+00:00,16,1,"If you need a drug to stop your hunger…
your body isn’t broken.
Your system is screaming — and Ozempic just turned off the volume. 🧵👇",0,0,[],everyone,If you need a drug to stop your hunger. your body isnt broken. Your system is screaming — and Ozempic just turned off the volume.,en,131,[],,[]
Psychiatrist.com,False,[],[],1945645123993272522,False,PsychiatristCNS,https://pbs.twimg.com/profile_images/1620898141162835968/S_GgxNro_normal.png,85398379,1945645123993272522,2,2025-07-17 00:42:00+00:00,17,0,"Could next-gen weight-loss meds boost mental health, too? Early cases suggest tirzepatide (a GLP-1/GIP agonist) may ease depression, anxiety &amp; binge eating—possibly beyond weight loss alone. More research needed, but intriguing signs. #MentalHealth #Tirzepatide #GLP1",8,0,[],everyone,Could next-gen weight-loss meds boost mental health too? Early cases suggest tirzepatide (a GLP-1/GIP agonist) may ease depression anxiety & binge eating—possibly beyond weight loss alone. More research needed but intriguing signs.,en,38178,"['MentalHealth', 'Tirzepatide', 'GLP1']",,"['Wellness and health', 'Mental health']",False,False,False,False,False,False,False,False,False,True,Psychiatrist.com,False,[],[],False,PsychiatristCNS,https://pbs.twimg.com/profile_images/1620898141162835968/S_GgxNro_normal.png,85398379,1945645123993272522,2,2025-07-17 00:42:00+00:00,17,0,"Could next-gen weight-loss meds boost mental health, too? Early cases suggest tirzepatide (a GLP-1/GIP agonist) may ease depression, anxiety &amp; binge eating—possibly beyond weight loss alone. More research needed, but intriguing signs. #MentalHealth #Tirzepatide #GLP1",8,0,[],everyone,Could next-gen weight-loss meds boost mental health too? Early cases suggest tirzepatide (a GLP-1/GIP agonist) may ease depression anxiety & binge eating—possibly beyond weight loss alone. More research needed but intriguing signs.,en,38178,"['MentalHealth', 'Tirzepatide', 'GLP1']",,"['Wellness and health', 'Mental health']"
Llama Mama,False,[],[],1945613966387949638,False,TeslaTakesOver,https://pbs.twimg.com/profile_images/1905771380827897856/3CesD7SQ_normal.jpg,69686220,1945613966387949638,0,2025-07-16 22:38:12+00:00,18,1,I swear my phone can hear me munching on these potato chips. I've had 3 emails trying to sell me Ozempic in the last 3 minutes!,5,0,[],everyone,I swear my phone can hear me munching on these potato chips. Ive had 3 emails trying to sell me Ozempic in the last 3 minutes!,en,13672,[],,"['Food & Beverage Business', 'Food', 'Potato chips', 'Potato chips']",False,False,False,False,False,False,False,False,False,False,Llama Mama,False,[],[],False,TeslaTakesOver,https://pbs.twimg.com/profile_images/1905771380827897856/3CesD7SQ_normal.jpg,69686220,1945613966387949638,0,2025-07-16 22:38:12+00:00,18,1,I swear my phone can hear me munching on these potato chips. I've had 3 emails trying to sell me Ozempic in the last 3 minutes!,5,0,[],everyone,I swear my phone can hear me munching on these potato chips. Ive had 3 emails trying to sell me Ozempic in the last 3 minutes!,en,13672,[],,"['Food & Beverage Business', 'Food', 'Potato chips', 'Potato chips']"
Fikri Hasim,False,[<ReferencedTweet id=1945156098517836064 type=quoted>],[],1945613160410714314,False,FikriRx,https://pbs.twimg.com/profile_images/2816182320/c351428ebcaf8565a1548c3a78637de7_normal.jpeg,41580760,1945613160410714314,1,2025-07-16 22:34:59+00:00,19,0,"#Ozempic #tariff #Trump #TaylorSwift #Pdiddy #MariahCarey #Superbowl #ZFold7  #Madonna #Australia #HillaryClinton #Beyonce #MetGala #MWC25 #Oscars #ZFlip7  #CES2025
chip  chips choke chop choped https://t.co/MgBnxxoRar",2,0,['https://twitter.com/amnesty/status/1945156098517836064'],everyone,chip chips choke chop choped,en,432,"['Ozempic', 'tariff', 'Trump', 'TaylorSwift', 'Pdiddy', 'MariahCarey', 'Superbowl', 'ZFold7', 'Madonna', 'Australia', 'HillaryClinton', 'Beyonce', 'MetGala', 'MWC25', 'Oscars', 'ZFlip7', 'CES2025']",,"['NFL Football', 'Super Bowl LVI', 'Donald Trump', 'Mariah Carey', 'American football', 'NFL', 'Super Bowl LVI', 'Super Bowl LVI', 'CES', 'Super Bowl LVI', '2024 US Presidential Election', 'Donald Trump', 'Entertainment & Leisure Business', 'Sports & Fitness Business', 'Technology Business', 'Textile, Apparel & Luxury Good Business', 'Mariah Carey', 'Pop', 'R&B and soul', 'Technology', 'Fashion & beauty', 'Fashion', 'Political News', 'American football', 'NFL', 'Donald Trump', 'Mariah Carey', 'Pop', 'Entertainment', 'Fashion events', 'Music', 'Politics', 'Sports', 'Technology', 'R&B and soul', 'Political figures', 'The Oscars', 'Entertainment events', 'Movies & TV events', 'Sports events', 'United States politics', 'CES', 'Tech events', 'Super Bowl', 'The Met Gala ', 'Events', '2024 US Presidential Election', 'Hillary Clinton', 'Taylor Swift', 'Beyoncé', 'Sean Diddy Combs', 'Hillary Clinton', 'Taylor Swift', 'Beyoncé', 'Sean Diddy Combs', 'Rap', 'Pop', 'Hillary Clinton', 'Taylor Swift', 'Beyoncé', 'Sean Diddy Combs', 'Rap', 'Pop', 'Music', 'Politics', 'Political figures', 'Hip hop', 'The 95th Academy Awards 2023', 'The 96th Academy Awards 2024', 'The 97th Academy Awards 2025', 'The 96th Academy Awards 2024', 'The 97th Academy Awards 2025', 'Entertainment', 'The Oscars', 'Entertainment events', 'Movies & TV events']",False,False,False,False,False,False,False,False,False,False,Fikri Hasim,False,[<ReferencedTweet id=1945156098517836064 type=quoted>],[],False,FikriRx,https://pbs.twimg.com/profile_images/2816182320/c351428ebcaf8565a1548c3a78637de7_normal.jpeg,41580760,1945613160410714314,1,2025-07-16 22:34:59+00:00,19,0,"#Ozempic #tariff #Trump #TaylorSwift #Pdiddy #MariahCarey #Superbowl #ZFold7  #Madonna #Australia #HillaryClinton #Beyonce #MetGala #MWC25 #Oscars #ZFlip7  #CES2025
chip  chips choke chop choped https://t.co/MgBnxxoRar",2,0,['https://twitter.com/amnesty/status/1945156098517836064'],everyone,chip chips choke chop choped,en,432,"['Ozempic', 'tariff', 'Trump', 'TaylorSwift', 'Pdiddy', 'MariahCarey', 'Superbowl', 'ZFold7', 'Madonna', 'Australia', 'HillaryClinton', 'Beyonce', 'MetGala', 'MWC25', 'Oscars', 'ZFlip7', 'CES2025']",,"['NFL Football', 'Super Bowl LVI', 'Donald Trump', 'Mariah Carey', 'American football', 'NFL', 'Super Bowl LVI', 'Super Bowl LVI', 'CES', 'Super Bowl LVI', '2024 US Presidential Election', 'Donald Trump', 'Entertainment & Leisure Business', 'Sports & Fitness Business', 'Technology Business', 'Textile, Apparel & Luxury Good Business', 'Mariah Carey', 'Pop', 'R&B and soul', 'Technology', 'Fashion & beauty', 'Fashion', 'Political News', 'American football', 'NFL', 'Donald Trump', 'Mariah Carey', 'Pop', 'Entertainment', 'Fashion events', 'Music', 'Politics', 'Sports', 'Technology', 'R&B and soul', 'Political figures', 'The Oscars', 'Entertainment events', 'Movies & TV events', 'Sports events', 'United States politics', 'CES', 'Tech events', 'Super Bowl', 'The Met Gala ', 'Events', '2024 US Presidential Election', 'Hillary Clinton', 'Taylor Swift', 'Beyoncé', 'Sean Diddy Combs', 'Hillary Clinton', 'Taylor Swift', 'Beyoncé', 'Sean Diddy Combs', 'Rap', 'Pop', 'Hillary Clinton', 'Taylor Swift', 'Beyoncé', 'Sean Diddy Combs', 'Rap', 'Pop', 'Music', 'Politics', 'Political figures', 'Hip hop', 'The 95th Academy Awards 2023', 'The 96th Academy Awards 2024', 'The 97th Academy Awards 2025', 'The 96th Academy Awards 2024', 'The 97th Academy Awards 2025', 'Entertainment', 'The Oscars', 'Entertainment events', 'Movies & TV events']"
93,False,[],[],1945610615826850206,False,ninethreelol,https://pbs.twimg.com/profile_images/1936053424975454208/NnY0oFCa_normal.jpg,1844534382633287681,1945610615826850206,1,2025-07-16 22:24:53+00:00,20,4,getting my gf a dubai chocolate 24k gold labubu matcha moonbeam ice cream after her weekly ozempic injection,10,0,[],everyone,getting my gf a dubai chocolate 24k gold labubu matcha moonbeam ice cream after her weekly ozempic injection,en,267,[],,"['Tea', 'Matcha']",False,False,False,False,False,False,False,False,False,False,93,False,[],[],False,ninethreelol,https://pbs.twimg.com/profile_images/1936053424975454208/NnY0oFCa_normal.jpg,1844534382633287681,1945610615826850206,1,2025-07-16 22:24:53+00:00,20,4,getting my gf a dubai chocolate 24k gold labubu matcha moonbeam ice cream after her weekly ozempic injection,10,0,[],everyone,getting my gf a dubai chocolate 24k gold labubu matcha moonbeam ice cream after her weekly ozempic injection,en,267,[],,"['Tea', 'Matcha']"
stephanie but its spelled cteaughphaneigh,False,[],[],1945597311729443156,False,stephaneigh_,https://pbs.twimg.com/profile_images/1944878953295998976/TXuKpSVf_normal.jpg,1695564964797562880,1945597311729443156,0,2025-07-16 21:32:01+00:00,21,0,wow… i check off all the symptoms for binge eating 🥴 well fuck me dude get me on ozempic asap,0,0,[],everyone,wow. i check off all the symptoms for binge eating well fuck me dude get me on ozempic asap,en,92,[],,[],False,False,False,False,False,False,False,False,False,False,stephanie but its spelled cteaughphaneigh,False,[],[],False,stephaneigh_,https://pbs.twimg.com/profile_images/1944878953295998976/TXuKpSVf_normal.jpg,1695564964797562880,1945597311729443156,0,2025-07-16 21:32:01+00:00,21,0,wow… i check off all the symptoms for binge eating 🥴 well fuck me dude get me on ozempic asap,0,0,[],everyone,wow. i check off all the symptoms for binge eating well fuck me dude get me on ozempic asap,en,92,[],,[]
joe,False,[],[],1945582924700479595,False,hairof__dog,https://pbs.twimg.com/profile_images/1924666082092007424/JoIzpTL0_normal.jpg,1620662239261769729,1945582924700479595,0,2025-07-16 20:34:51+00:00,22,0,"me on ozempic: yahooo i have lost about 30 pounds and my binge eating is under control and i feel so good
me also on ozempic: poop too hard i’m getting hemmys",0,0,[],everyone,me on ozempic  yahooo i have lost about 30 pounds and my binge eating is under control and i feel so good me also on ozempic  poop too hard im getting hemmys,en,6,[],,[],False,False,False,False,True,False,False,False,False,False,joe,False,[],[],False,hairof__dog,https://pbs.twimg.com/profile_images/1924666082092007424/JoIzpTL0_normal.jpg,1620662239261769729,1945582924700479595,0,2025-07-16 20:34:51+00:00,22,0,"me on ozempic: yahooo i have lost about 30 pounds and my binge eating is under control and i feel so good
me also on ozempic: poop too hard i’m getting hemmys",0,0,[],everyone,me on ozempic  yahooo i have lost about 30 pounds and my binge eating is under control and i feel so good me also on ozempic  poop too hard im getting hemmys,en,6,[],,[]
Bioinvestor24,False,[<ReferencedTweet id=1945564162555265386 type=quoted>],[],1945574767026700528,False,bioinvestor24,https://pbs.twimg.com/profile_images/1828143125778571264/RamWIoMz_normal.jpg,1828143022078599168,1945574767026700528,1,2025-07-16 20:02:26+00:00,23,0,"If I could summarize Ron Renaud opinions on his company and the obesity sector
1- obesity play still in early innings 
2- Hengrui makes the most differentiated pharmaceuticals ( not sure I agree with him. )
3- most large Pharma are hungry for obesity assets
4- GLP1-GIP dual https://t.co/bdPdahBo1c",4,0,['https://twitter.com/biotechtv/status/1945564162555265386'],everyone,If I could summarize Ron Renaud opinions on his company and the obesity sector 1- obesity play still in early innings 2- Hengrui makes the most differentiated pharmaceuticals ( not sure I agree with him. ) 3- most large Pharma are hungry for obesity assets 4- GLP1-GIP dual,en,3573,[],,"['Financial Services Business', 'Technology Business', 'Biology', 'Biotech and biomedical', 'Biology', 'Technology', 'Biotech and biomedical']",False,False,False,False,False,False,False,False,False,False,Bioinvestor24,False,[<ReferencedTweet id=1945564162555265386 type=quoted>],[],False,bioinvestor24,https://pbs.twimg.com/profile_images/1828143125778571264/RamWIoMz_normal.jpg,1828143022078599168,1945574767026700528,1,2025-07-16 20:02:26+00:00,23,0,"If I could summarize Ron Renaud opinions on his company and the obesity sector
1- obesity play still in early innings 
2- Hengrui makes the most differentiated pharmaceuticals ( not sure I agree with him. )
3- most large Pharma are hungry for obesity assets
4- GLP1-GIP dual https://t.co/bdPdahBo1c",4,0,['https://twitter.com/biotechtv/status/1945564162555265386'],everyone,If I could summarize Ron Renaud opinions on his company and the obesity sector 1- obesity play still in early innings 2- Hengrui makes the most differentiated pharmaceuticals ( not sure I agree with him. ) 3- most large Pharma are hungry for obesity assets 4- GLP1-GIP dual,en,3573,[],,"['Financial Services Business', 'Technology Business', 'Biology', 'Biotech and biomedical', 'Biology', 'Technology', 'Biotech and biomedical']"
Sergeant Sarah Connor~Physically Disabled Veteran,False,[],[],1945566208415186981,False,FLSpacePort,https://pbs.twimg.com/profile_images/1779436973/AF_Week_My_Public_Affairs_Photography_OCT_2010_077__3__normal.JPG,25927615,1945566208415186981,0,2025-07-16 19:28:25+00:00,24,0,"#GLP1's #Semaglutide Update
Trying to maintain normal weight, w/o t/Hormonal Abdomen Fat Older Women get.
Estrogen Starved Body Creates Estrone Stored in Belly Fat.
N-a Failed Estrogen Storage System Harming Heart &amp; CV Health.
GLP makes me CRAVE SWEETS
Ate more=6mth than 30yrs😳",0,0,[],everyone,Update Trying to maintain normal weight w/o t/Hormonal Abdomen Fat Older Women get. Estrogen Starved Body Creates Estrone Stored in Belly Fat. N-a Failed Estrogen Storage System Harming Heart & CV Health. GLP makes me CRAVE SWEETS Ate more=6mth than 30yrs,en,3042,"['GLP1', 'Semaglutide']",,['Dell'],False,False,False,False,False,False,False,False,False,False,Sergeant Sarah Connor~Physically Disabled Veteran,False,[],[],False,FLSpacePort,https://pbs.twimg.com/profile_images/1779436973/AF_Week_My_Public_Affairs_Photography_OCT_2010_077__3__normal.JPG,25927615,1945566208415186981,0,2025-07-16 19:28:25+00:00,24,0,"#GLP1's #Semaglutide Update
Trying to maintain normal weight, w/o t/Hormonal Abdomen Fat Older Women get.
Estrogen Starved Body Creates Estrone Stored in Belly Fat.
N-a Failed Estrogen Storage System Harming Heart &amp; CV Health.
GLP makes me CRAVE SWEETS
Ate more=6mth than 30yrs😳",0,0,[],everyone,Update Trying to maintain normal weight w/o t/Hormonal Abdomen Fat Older Women get. Estrogen Starved Body Creates Estrone Stored in Belly Fat. N-a Failed Estrogen Storage System Harming Heart & CV Health. GLP makes me CRAVE SWEETS Ate more=6mth than 30yrs,en,3042,"['GLP1', 'Semaglutide']",,['Dell']
Hinata Hyuga,True,[],[],1945562237826961829,False,Inflorescent_,https://pbs.twimg.com/profile_images/882875759756488705/sv9g0gGc_normal.jpg,882875267009699840,1945562237826961829,0,2025-07-16 19:12:38+00:00,25,0,"Bitch was in the kitchen, cooking like a woman should, gossiping with some other neighborhood hoes. 

“I really hope Boruto doesn’t become friends with that Chocho Akimichi. I saw her take the cookies I made for him the other day, and she washed it down with a shot of Ozempic.” https://t.co/2xB3V07wCJ",2,0,['https://x.com/Inflorescent_/status/1945562237826961829/photo/1'],everyone,Bitch was in the kitchen cooking like a woman should gossiping with some other neighborhood hoes. I really hope Boruto doesnt become friends with that Chocho Akimichi. I saw her take the cookies I made for him the other day and she washed it down with a shot of Ozempic.,en,15632,[],,"['NARUTO (BORUTO)', 'Entertainment & Leisure Business', 'Food & Beverage Business', 'Naruto', 'Entertainment', 'Entertainment franchises', 'Naruto', 'Food', 'Cooking']",False,False,False,False,False,False,False,False,False,False,Hinata Hyuga,True,[],[],False,Inflorescent_,https://pbs.twimg.com/profile_images/882875759756488705/sv9g0gGc_normal.jpg,882875267009699840,1945562237826961829,0,2025-07-16 19:12:38+00:00,25,0,"Bitch was in the kitchen, cooking like a woman should, gossiping with some other neighborhood hoes. 

“I really hope Boruto doesn’t become friends with that Chocho Akimichi. I saw her take the cookies I made for him the other day, and she washed it down with a shot of Ozempic.” https://t.co/2xB3V07wCJ",2,0,['https://x.com/Inflorescent_/status/1945562237826961829/photo/1'],everyone,Bitch was in the kitchen cooking like a woman should gossiping with some other neighborhood hoes. I really hope Boruto doesnt become friends with that Chocho Akimichi. I saw her take the cookies I made for him the other day and she washed it down with a shot of Ozempic.,en,15632,[],,"['NARUTO (BORUTO)', 'Entertainment & Leisure Business', 'Food & Beverage Business', 'Naruto', 'Entertainment', 'Entertainment franchises', 'Naruto', 'Food', 'Cooking']"
sam,False,[],[],1945550580249739312,False,niccirush,https://pbs.twimg.com/profile_images/1873076261230198784/iF0ZQGrd_normal.jpg,498223055,1945550580249739312,0,2025-07-16 18:26:19+00:00,26,0,mounjaro week 1.5 and im getting a bit cranky. I've had a horrible week at work and I would love a binge eating mukbang vibe right now to make me feel better but no Im still like extremely full from my lunch of 5 KFC mini fillets,2,0,[],everyone,mounjaro week 1.5 and im getting a bit cranky. Ive had a horrible week at work and I would love a binge eating mukbang vibe right now to make me feel better but no Im still like extremely full from my lunch of 5 KFC mini fillets,en,968,[],,"['Dining', 'QSR - Dining', 'Food & Beverage Business', 'KFC', 'Food', 'Food Blogs', 'Food experience', 'Lunch', 'Mukbang', 'KFC', 'Food', 'Food Blogs', 'Lunch', 'Food', 'Fast food Restaurants']",False,False,False,False,True,False,False,False,False,False,sam,False,[],[],False,niccirush,https://pbs.twimg.com/profile_images/1873076261230198784/iF0ZQGrd_normal.jpg,498223055,1945550580249739312,0,2025-07-16 18:26:19+00:00,26,0,mounjaro week 1.5 and im getting a bit cranky. I've had a horrible week at work and I would love a binge eating mukbang vibe right now to make me feel better but no Im still like extremely full from my lunch of 5 KFC mini fillets,2,0,[],everyone,mounjaro week 1.5 and im getting a bit cranky. Ive had a horrible week at work and I would love a binge eating mukbang vibe right now to make me feel better but no Im still like extremely full from my lunch of 5 KFC mini fillets,en,968,[],,"['Dining', 'QSR - Dining', 'Food & Beverage Business', 'KFC', 'Food', 'Food Blogs', 'Food experience', 'Lunch', 'Mukbang', 'KFC', 'Food', 'Food Blogs', 'Lunch', 'Food', 'Fast food Restaurants']"
Regenics,False,[],[],1945529623678484914,False,RegenicsHealth,https://pbs.twimg.com/profile_images/1942287989977108480/Qi9tG-Y0_normal.png,1176995850867728384,1945529623678484914,0,2025-07-16 17:03:03+00:00,27,0,"""I used to think about food even immediately after meals. Now I just think about food when I am truly hungry.""

- Someone who just started a GLP-1 medicine

#weightloss #weightlossjourney #weightlosssupport",0,0,[],everyone,I used to think about food even immediately after meals. Now I just think about food when I am truly hungry. - Someone who just started a GLP-1 medicine,en,4,"['weightloss', 'weightlossjourney', 'weightlosssupport']",,"['Food & Beverage Business', 'Sports & Fitness Business', 'Food', 'Meals', 'Fitness']",False,False,False,False,False,False,False,False,False,False,Regenics,False,[],[],False,RegenicsHealth,https://pbs.twimg.com/profile_images/1942287989977108480/Qi9tG-Y0_normal.png,1176995850867728384,1945529623678484914,0,2025-07-16 17:03:03+00:00,27,0,"""I used to think about food even immediately after meals. Now I just think about food when I am truly hungry.""

- Someone who just started a GLP-1 medicine

#weightloss #weightlossjourney #weightlosssupport",0,0,[],everyone,I used to think about food even immediately after meals. Now I just think about food when I am truly hungry. - Someone who just started a GLP-1 medicine,en,4,"['weightloss', 'weightlossjourney', 'weightlosssupport']",,"['Food & Beverage Business', 'Sports & Fitness Business', 'Food', 'Meals', 'Fitness']"
"Dr. Gennadi Glinsky, MD, Ph.D.",False,[],[],1945515202973503877,False,gglinskii,https://pbs.twimg.com/profile_images/1564005448055144449/-DKbj51w_normal.jpg,3291683682,1945515202973503877,0,2025-07-16 16:05:44+00:00,28,0,"Ozempic for addiction: How an elite rehab center is using GLP-1s to ‘obliterate’ all kinds of cravings
 https://t.co/ize0u408nI",0,0,['https://www.statnews.com/2025/07/14/glp1-drugs-addiction-treatment-rehab-center-uses-weight-loss-drugs-to-reduce-cravings/'],everyone,Ozempic for addiction  How an elite rehab center is using GLP-1s to obliterate all kinds of cravings,en,2031,[],,[],False,False,False,False,False,False,False,False,False,False,"Dr. Gennadi Glinsky, MD, Ph.D.",False,[],[],False,gglinskii,https://pbs.twimg.com/profile_images/1564005448055144449/-DKbj51w_normal.jpg,3291683682,1945515202973503877,0,2025-07-16 16:05:44+00:00,28,0,"Ozempic for addiction: How an elite rehab center is using GLP-1s to ‘obliterate’ all kinds of cravings
 https://t.co/ize0u408nI",0,0,['https://www.statnews.com/2025/07/14/glp1-drugs-addiction-treatment-rehab-center-uses-weight-loss-drugs-to-reduce-cravings/'],everyone,Ozempic for addiction  How an elite rehab center is using GLP-1s to obliterate all kinds of cravings,en,2031,[],,[]
